Company,Ticker,Date,Open,High,Low,Close,Adj Close,Volume
台積電,2330.TW,2011-10-12,70.5,70.5,69.5999984741211,70.4000015258789,47.518348693847656,41221000
台積電,2330.TW,2011-10-13,69.80000305175781,70.4000015258789,68.80000305175781,70.4000015258789,47.518348693847656,58272000
台積電,2330.TW,2011-10-14,70.80000305175781,70.80000305175781,69.9000015258789,70.30000305175781,47.45084762573242,35631000
台積電,2330.TW,2011-10-17,70.80000305175781,71.0999984741211,70.5,71.0999984741211,47.9908332824707,38911000
台積電,2330.TW,2011-10-18,70.0999984741211,70.69999694824219,70.0,70.69999694824219,47.72084045410156,25527000
台積電,2330.TW,2011-10-19,71.0,71.0999984741211,70.19999694824219,71.0999984741211,47.9908332824707,31141000
台積電,2330.TW,2011-10-20,70.5,70.69999694824219,69.5999984741211,69.69999694824219,47.045867919921875,25687000
台積電,2330.TW,2011-10-21,70.69999694824219,70.69999694824219,69.5999984741211,70.30000305175781,47.45084762573242,17897000
台積電,2330.TW,2011-10-24,71.19999694824219,71.9000015258789,71.19999694824219,71.69999694824219,48.39583206176758,50063000
台積電,2330.TW,2011-10-25,71.80000305175781,72.0,71.0,71.5,48.26082229614258,40816000
台積電,2330.TW,2011-10-26,71.4000015258789,72.0,71.0999984741211,71.9000015258789,48.53082275390625,25653000
台積電,2330.TW,2011-10-27,72.0,72.19999694824219,71.4000015258789,71.9000015258789,48.53082275390625,38771000
台積電,2330.TW,2011-10-28,73.5,74.0,72.0999984741211,73.0999984741211,49.34078598022461,90679000
台積電,2330.TW,2011-10-31,73.5,73.80000305175781,73.0999984741211,73.5999984741211,49.67826843261719,46670000
台積電,2330.TW,2011-11-01,73.5,74.0,73.0,73.80000305175781,49.81327438354492,37063000
台積電,2330.TW,2011-11-02,73.0999984741211,73.9000015258789,72.4000015258789,73.9000015258789,49.880767822265625,34533000
台積電,2330.TW,2011-11-03,74.19999694824219,74.19999694824219,72.30000305175781,73.5,49.61078643798828,36408000
台積電,2330.TW,2011-11-04,74.5,74.9000015258789,73.9000015258789,74.5999984741211,50.35325241088867,56744000
台積電,2330.TW,2011-11-07,75.0,75.19999694824219,74.30000305175781,75.0,50.62323760986328,28458000
台積電,2330.TW,2011-11-08,75.0,75.0,74.0,74.5,50.2857666015625,21447000
台積電,2330.TW,2011-11-09,74.9000015258789,74.9000015258789,74.0999984741211,74.0999984741211,50.01577377319336,17538000
台積電,2330.TW,2011-11-10,72.5,73.4000015258789,72.5,72.5999984741211,49.00330352783203,45120000
台積電,2330.TW,2011-11-11,73.5,73.5999984741211,72.5999984741211,73.4000015258789,49.54328155517578,27464000
台積電,2330.TW,2011-11-14,74.9000015258789,76.0,74.5999984741211,75.9000015258789,51.2307243347168,63557000
台積電,2330.TW,2011-11-15,75.5,76.0,75.0,76.0,51.298213958740234,35895000
台積電,2330.TW,2011-11-16,76.0,76.0,74.9000015258789,75.4000015258789,50.89323806762695,38931000
台積電,2330.TW,2011-11-17,75.19999694824219,76.0,74.80000305175781,75.69999694824219,51.095733642578125,34876000
台積電,2330.TW,2011-11-18,75.0,75.19999694824219,73.69999694824219,74.19999694824219,50.08325958251953,52324000
台積電,2330.TW,2011-11-21,73.19999694824219,73.9000015258789,73.0,73.30000305175781,49.475791931152344,21320000
台積電,2330.TW,2011-11-22,75.19999694824219,75.19999694824219,73.80000305175781,74.0,49.94825744628906,42423000
台積電,2330.TW,2011-11-23,74.0,74.5,73.0999984741211,73.4000015258789,49.54328155517578,42823000
台積電,2330.TW,2011-11-24,72.9000015258789,73.19999694824219,72.5999984741211,72.80000305175781,49.1383056640625,46889000
台積電,2330.TW,2011-11-25,73.0,73.30000305175781,71.30000305175781,71.5999984741211,48.32831954956055,36741000
台積電,2330.TW,2011-11-28,71.5999984741211,74.4000015258789,71.5999984741211,73.5999984741211,49.67826843261719,34892000
台積電,2330.TW,2011-11-29,73.80000305175781,74.19999694824219,72.9000015258789,73.5999984741211,49.67826843261719,42495000
台積電,2330.TW,2011-11-30,74.0,74.5999984741211,73.0,74.5999984741211,50.35325241088867,51206000
台積電,2330.TW,2011-12-01,75.5,76.5999984741211,75.5,76.5999984741211,51.70320510864258,78257000
台積電,2330.TW,2011-12-02,76.5999984741211,76.80000305175781,75.4000015258789,76.0,51.298213958740234,35285000
台積電,2330.TW,2011-12-05,76.0,76.30000305175781,75.4000015258789,76.30000305175781,51.50071716308594,28821000
台積電,2330.TW,2011-12-06,76.30000305175781,76.30000305175781,75.30000305175781,75.4000015258789,50.89323806762695,40835000
台積電,2330.TW,2011-12-07,76.5,76.5,75.4000015258789,76.4000015258789,51.568214416503906,40811000
台積電,2330.TW,2011-12-08,76.69999694824219,76.69999694824219,75.30000305175781,76.30000305175781,51.50071716308594,31661000
台積電,2330.TW,2011-12-09,76.0,76.0,73.5,74.0999984741211,50.01577377319336,41947000
台積電,2330.TW,2011-12-12,75.0999984741211,75.19999694824219,74.0999984741211,75.0,50.62323760986328,28286000
台積電,2330.TW,2011-12-13,73.69999694824219,75.19999694824219,73.69999694824219,75.19999694824219,50.758235931396484,29883000
台積電,2330.TW,2011-12-14,75.0999984741211,75.0999984741211,73.9000015258789,74.5,50.2857666015625,27551000
台積電,2330.TW,2011-12-15,74.0999984741211,74.0999984741211,72.5,72.5,48.93581008911133,35609000
台積電,2330.TW,2011-12-16,72.80000305175781,73.4000015258789,72.5,72.69999694824219,49.07079315185547,20783000
台積電,2330.TW,2011-12-19,73.5,73.5,72.0,72.5,48.93581008911133,24429000
台積電,2330.TW,2011-12-20,72.9000015258789,72.9000015258789,72.0,72.80000305175781,49.1383056640625,26756000
台積電,2330.TW,2011-12-21,74.9000015258789,76.0,74.0999984741211,76.0,51.298213958740234,52799000
台積電,2330.TW,2011-12-22,75.30000305175781,75.5,74.4000015258789,75.0,50.62323760986328,25805000
台積電,2330.TW,2011-12-23,75.80000305175781,75.80000305175781,74.5999984741211,75.4000015258789,50.89323806762695,28697000
台積電,2330.TW,2011-12-26,75.4000015258789,75.5,74.69999694824219,75.0,50.62323760986328,11293000
台積電,2330.TW,2011-12-27,74.80000305175781,75.5,74.69999694824219,75.5,50.96072006225586,14575000
台積電,2330.TW,2011-12-28,75.30000305175781,75.69999694824219,74.9000015258789,75.69999694824219,51.095733642578125,19957000
台積電,2330.TW,2011-12-29,75.4000015258789,75.9000015258789,75.19999694824219,75.80000305175781,51.163230895996094,24738000
台積電,2330.TW,2011-12-30,75.69999694824219,75.9000015258789,74.9000015258789,75.80000305175781,51.163230895996094,32240000
台積電,2330.TW,2012-01-02,75.0,75.4000015258789,69.80000305175781,69.80000305175781,47.113365173339844,26261000
台積電,2330.TW,2012-01-03,75.5,75.9000015258789,70.5,70.5,47.585845947265625,56936000
台積電,2330.TW,2012-01-04,76.0999984741211,76.0999984741211,70.5,70.5,47.585845947265625,56684000
台積電,2330.TW,2012-01-05,76.0,76.0,75.30000305175781,76.0,51.298213958740234,56718000
台積電,2330.TW,2012-01-06,75.9000015258789,75.9000015258789,74.9000015258789,75.5999984741211,51.02824020385742,29866000
台積電,2330.TW,2012-01-09,75.19999694824219,75.5999984741211,74.5999984741211,75.5999984741211,51.02824020385742,27627000
台積電,2330.TW,2012-01-10,76.0,76.5,75.80000305175781,76.5,51.635704040527344,56436000
台積電,2330.TW,2012-01-11,76.80000305175781,77.0,76.0999984741211,76.5,51.635704040527344,41075000
台積電,2330.TW,2012-01-12,76.69999694824219,77.0999984741211,76.5,77.0,51.973201751708984,55391000
台積電,2330.TW,2012-01-13,77.19999694824219,78.0,77.0,77.5,52.31070327758789,57301000
台積電,2330.TW,2012-01-16,76.0999984741211,76.9000015258789,74.5999984741211,75.30000305175781,50.82573699951172,37659000
台積電,2330.TW,2012-01-17,75.9000015258789,75.9000015258789,74.9000015258789,75.5999984741211,51.02824020385742,43605000
台積電,2330.TW,2012-01-18,75.9000015258789,76.69999694824219,75.5999984741211,76.69999694824219,51.77069854736328,56756000
台積電,2330.TW,2012-01-30,78.0,79.5,77.19999694824219,78.69999694824219,53.120643615722656,134364000
台積電,2330.TW,2012-01-31,78.0999984741211,78.5,76.30000305175781,78.5,52.985660552978516,84114000
台積電,2330.TW,2012-02-01,77.5,77.69999694824219,76.69999694824219,77.0,51.973201751708984,46150000
台積電,2330.TW,2012-02-02,77.5,77.5,76.0999984741211,76.80000305175781,51.83821105957031,53946000
台積電,2330.TW,2012-02-03,76.30000305175781,76.4000015258789,75.5999984741211,76.19999694824219,51.43321990966797,47741000
台積電,2330.TW,2012-02-06,77.30000305175781,77.5,76.5999984741211,77.4000015258789,52.243186950683594,47544000
台積電,2330.TW,2012-02-07,77.5,77.5,76.80000305175781,77.4000015258789,52.243186950683594,29943000
台積電,2330.TW,2012-02-08,77.5,77.5,76.9000015258789,77.5,52.31070327758789,34702000
台積電,2330.TW,2012-02-09,77.0,78.0,76.5,78.0,52.648170471191406,54953000
台積電,2330.TW,2012-02-10,78.0,78.0,76.69999694824219,76.9000015258789,51.905704498291016,42117000
台積電,2330.TW,2012-02-13,76.4000015258789,77.0999984741211,76.19999694824219,76.5999984741211,51.70320510864258,36380000
台積電,2330.TW,2012-02-14,77.0999984741211,77.4000015258789,76.19999694824219,77.30000305175781,52.175682067871094,41995000
台積電,2330.TW,2012-02-15,77.5999984741211,78.5,77.5999984741211,78.5,52.985660552978516,70978000
台積電,2330.TW,2012-02-16,78.5,78.9000015258789,78.0,78.5,52.985660552978516,57944000
台積電,2330.TW,2012-02-17,79.5,81.0999984741211,79.4000015258789,80.0,53.998111724853516,63929000
台積電,2330.TW,2012-02-20,80.5999984741211,80.80000305175781,79.69999694824219,80.0,53.998111724853516,31043000
台積電,2330.TW,2012-02-21,80.0,80.0,79.30000305175781,80.0,53.998111724853516,27443000
台積電,2330.TW,2012-02-22,79.9000015258789,80.0,79.0,79.69999694824219,53.795631408691406,41090000
台積電,2330.TW,2012-02-23,79.0,79.4000015258789,77.69999694824219,78.0999984741211,52.715675354003906,59936000
台積電,2330.TW,2012-02-24,77.5,79.0999984741211,77.19999694824219,79.0999984741211,53.390663146972656,39386000
台積電,2330.TW,2012-02-29,80.19999694824219,81.0999984741211,79.4000015258789,81.0999984741211,54.7406120300293,77948000
台積電,2330.TW,2012-03-01,81.0,81.0,80.0999984741211,80.0999984741211,54.065608978271484,21169000
台積電,2330.TW,2012-03-02,80.0,80.0999984741211,79.19999694824219,80.0,53.998111724853516,23782000
台積電,2330.TW,2012-03-05,78.69999694824219,79.5999984741211,78.5,78.9000015258789,53.25566101074219,22782000
台積電,2330.TW,2012-03-06,79.5999984741211,79.5999984741211,78.30000305175781,79.5,53.66063690185547,27703000
台積電,2330.TW,2012-03-07,79.0,79.30000305175781,78.69999694824219,79.0999984741211,53.390663146972656,30305000
台積電,2330.TW,2012-03-08,79.80000305175781,80.19999694824219,79.19999694824219,79.69999694824219,53.795631408691406,36169000
台積電,2330.TW,2012-03-09,79.5,80.0,78.80000305175781,80.0,53.998111724853516,22702000
台積電,2330.TW,2012-03-12,80.19999694824219,80.5,79.5999984741211,80.0,53.998111724853516,28913000
台積電,2330.TW,2012-03-13,80.5999984741211,81.30000305175781,80.0999984741211,81.30000305175781,54.87559509277344,47221000
台積電,2330.TW,2012-03-14,82.4000015258789,83.19999694824219,82.0,83.19999694824219,56.15806198120117,60618000
台積電,2330.TW,2012-03-15,83.19999694824219,83.19999694824219,82.5,83.19999694824219,56.15806198120117,30072000
台積電,2330.TW,2012-03-16,83.19999694824219,83.80000305175781,81.0999984741211,81.0999984741211,54.7406120300293,29079000
台積電,2330.TW,2012-03-19,83.69999694824219,84.19999694824219,82.4000015258789,83.69999694824219,56.49553680419922,37321000
台積電,2330.TW,2012-03-20,84.0,84.0999984741211,82.80000305175781,83.19999694824219,56.15806198120117,29232000
台積電,2330.TW,2012-03-21,84.80000305175781,85.19999694824219,83.80000305175781,84.9000015258789,57.305503845214844,61534000
台積電,2330.TW,2012-03-22,85.0,85.69999694824219,84.30000305175781,85.19999694824219,57.50800323486328,37740000
台積電,2330.TW,2012-03-23,85.0,85.4000015258789,84.4000015258789,85.4000015258789,57.64300537109375,29341000
台積電,2330.TW,2012-03-26,85.0999984741211,85.0999984741211,82.5,83.5999984741211,56.42803192138672,58830000
台積電,2330.TW,2012-03-27,85.0,85.80000305175781,84.30000305175781,85.80000305175781,57.91299819946289,34236000
台積電,2330.TW,2012-03-28,86.5,86.5,84.5999984741211,85.5,57.71049880981445,28246000
台積電,2330.TW,2012-03-29,84.5,84.5,83.4000015258789,84.0999984741211,56.765533447265625,49391000
台積電,2330.TW,2012-03-30,83.69999694824219,84.9000015258789,82.9000015258789,84.9000015258789,57.305503845214844,43730000
台積電,2330.TW,2012-04-02,84.80000305175781,85.19999694824219,84.0,85.0999984741211,57.44050216674805,23624000
台積電,2330.TW,2012-04-03,85.0,85.0,83.80000305175781,85.0,57.373016357421875,31241000
台積電,2330.TW,2012-04-05,83.30000305175781,84.0,83.0999984741211,83.0999984741211,56.09054946899414,42645000
台積電,2330.TW,2012-04-06,84.0,84.0,83.0999984741211,83.80000305175781,56.56301498413086,34072000
台積電,2330.TW,2012-04-09,82.0,83.5999984741211,82.0,83.0,56.02304458618164,23209000
台積電,2330.TW,2012-04-10,83.0999984741211,83.5,81.80000305175781,82.0,55.34807586669922,33332000
台積電,2330.TW,2012-04-11,82.0,83.5,81.69999694824219,82.4000015258789,55.61808776855469,40711000
台積電,2330.TW,2012-04-12,82.5,82.69999694824219,81.5,82.5999984741211,55.753074645996094,36673000
台積電,2330.TW,2012-04-13,83.4000015258789,85.0,82.69999694824219,84.9000015258789,57.305503845214844,44685000
台積電,2330.TW,2012-04-16,84.5999984741211,85.0,83.80000305175781,84.9000015258789,57.305503845214844,19461000
台積電,2330.TW,2012-04-17,84.9000015258789,84.9000015258789,83.4000015258789,83.80000305175781,56.56301498413086,29423000
台積電,2330.TW,2012-04-18,85.0,85.0,84.4000015258789,85.0,57.373016357421875,32325000
台積電,2330.TW,2012-04-19,84.5,85.80000305175781,84.30000305175781,85.80000305175781,57.91299819946289,31398000
台積電,2330.TW,2012-04-20,85.0,85.69999694824219,84.0999984741211,84.30000305175781,56.90053939819336,27633000
台積電,2330.TW,2012-04-23,84.19999694824219,84.5999984741211,83.4000015258789,84.30000305175781,56.90053939819336,20301000
台積電,2330.TW,2012-04-24,83.80000305175781,84.5999984741211,83.5999984741211,84.5999984741211,57.10301971435547,24868000
台積電,2330.TW,2012-04-25,84.9000015258789,84.9000015258789,83.9000015258789,84.19999694824219,56.8330192565918,31076000
台積電,2330.TW,2012-04-26,84.19999694824219,84.19999694824219,83.5,84.0,56.69804000854492,21008000
台積電,2330.TW,2012-04-27,87.0,89.80000305175781,86.0,86.0,58.04799270629883,116673000
台積電,2330.TW,2012-04-30,86.30000305175781,87.4000015258789,85.69999694824219,86.80000305175781,58.58795166015625,47549000
台積電,2330.TW,2012-05-02,87.0,88.9000015258789,86.80000305175781,88.4000015258789,59.667930603027344,47424000
台積電,2330.TW,2012-05-03,88.4000015258789,89.0,87.9000015258789,88.9000015258789,60.00541687011719,27641000
台積電,2330.TW,2012-05-04,86.69999694824219,88.0,86.69999694824219,87.5999984741211,59.127960205078125,37633000
台積電,2330.TW,2012-05-07,86.5,86.5,85.0,85.5999984741211,57.77799987792969,46464000
台積電,2330.TW,2012-05-08,86.0,86.0,84.4000015258789,84.4000015258789,56.9680290222168,45605000
台積電,2330.TW,2012-05-09,83.9000015258789,85.19999694824219,83.5,84.5999984741211,57.10301971435547,40753000
台積電,2330.TW,2012-05-10,85.0,85.69999694824219,84.30000305175781,85.30000305175781,57.57550811767578,28381000
台積電,2330.TW,2012-05-11,85.69999694824219,85.69999694824219,84.5,85.5,57.71049880981445,33565000
台積電,2330.TW,2012-05-14,84.80000305175781,85.5,84.80000305175781,85.4000015258789,57.64300537109375,13924000
台積電,2330.TW,2012-05-15,85.4000015258789,85.69999694824219,84.0999984741211,85.5,57.71049880981445,30654000
台積電,2330.TW,2012-05-16,84.19999694824219,84.5,83.4000015258789,83.4000015258789,56.29304122924805,64877000
台積電,2330.TW,2012-05-17,84.80000305175781,85.0999984741211,84.0999984741211,85.0999984741211,57.44050216674805,33612000
台積電,2330.TW,2012-05-18,83.9000015258789,83.9000015258789,81.80000305175781,81.80000305175781,55.21308517456055,57538000
台積電,2330.TW,2012-05-21,81.0,82.80000305175781,81.0,82.5,55.685569763183594,32372000
台積電,2330.TW,2012-05-22,82.69999694824219,82.9000015258789,82.19999694824219,82.19999694824219,55.48308181762695,33935000
台積電,2330.TW,2012-05-23,81.0,81.19999694824219,79.0,79.0999984741211,53.390663146972656,62853000
台積電,2330.TW,2012-05-24,78.9000015258789,80.5999984741211,78.0999984741211,80.5999984741211,54.403099060058594,40831000
台積電,2330.TW,2012-05-25,79.80000305175781,80.5,79.19999694824219,80.0,53.998111724853516,28205000
台積電,2330.TW,2012-05-28,80.0,81.69999694824219,79.80000305175781,81.5999984741211,55.078086853027344,28830000
台積電,2330.TW,2012-05-29,82.5,83.19999694824219,82.0,82.30000305175781,55.550575256347656,40599000
台積電,2330.TW,2012-05-30,81.5999984741211,82.0,80.30000305175781,81.69999694824219,55.14557647705078,75216000
台積電,2330.TW,2012-05-31,80.5,85.0999984741211,79.69999694824219,85.0999984741211,57.44050216674805,81199000
台積電,2330.TW,2012-06-01,81.69999694824219,81.69999694824219,79.9000015258789,79.9000015258789,53.93062973022461,66832000
台積電,2330.TW,2012-06-04,76.5,77.0999984741211,76.0999984741211,76.5,51.635704040527344,65908000
台積電,2330.TW,2012-06-05,77.5,78.19999694824219,77.19999694824219,78.19999694824219,52.78316879272461,37461000
台積電,2330.TW,2012-06-06,78.19999694824219,78.5999984741211,77.5,77.80000305175781,52.51317596435547,33650000
台積電,2330.TW,2012-06-07,79.4000015258789,79.80000305175781,78.5999984741211,79.80000305175781,53.863136291503906,47636000
台積電,2330.TW,2012-06-08,77.0,78.69999694824219,77.0,77.9000015258789,52.5806770324707,34628000
台積電,2330.TW,2012-06-11,79.9000015258789,80.5,79.5999984741211,80.4000015258789,54.26810836791992,36966000
台積電,2330.TW,2012-06-12,78.5,79.80000305175781,78.5,79.4000015258789,53.593143463134766,38319000
台積電,2330.TW,2012-06-13,80.80000305175781,80.80000305175781,79.5,80.0,53.998111724853516,32241000
台積電,2330.TW,2012-06-14,80.0,80.19999694824219,79.0999984741211,79.19999694824219,53.45813751220703,30382000
台積電,2330.TW,2012-06-15,79.19999694824219,79.5,78.0999984741211,78.0999984741211,52.715675354003906,83325000
台積電,2330.TW,2012-06-18,80.0,81.0,80.0,80.80000305175781,54.53811264038086,33626000
台積電,2330.TW,2012-06-19,80.9000015258789,80.9000015258789,80.0,80.5,54.33559799194336,28864000
台積電,2330.TW,2012-06-20,81.30000305175781,81.5999984741211,80.5,81.5999984741211,55.078086853027344,28945000
台積電,2330.TW,2012-06-21,80.5,81.0,80.30000305175781,80.5999984741211,54.403099060058594,27004000
台積電,2330.TW,2012-06-22,80.0,81.0,79.9000015258789,80.0999984741211,54.065608978271484,30162000
台積電,2330.TW,2012-06-25,80.80000305175781,80.80000305175781,79.0999984741211,79.5999984741211,53.72813034057617,39476000
台積電,2330.TW,2012-06-26,79.0,79.0999984741211,78.30000305175781,78.69999694824219,53.120643615722656,36877000
台積電,2330.TW,2012-06-27,78.30000305175781,79.5,78.19999694824219,79.30000305175781,53.525630950927734,31889000
台積電,2330.TW,2012-06-28,80.0,80.30000305175781,79.5,79.9000015258789,53.93062973022461,33067000
台積電,2330.TW,2012-06-29,79.5999984741211,81.30000305175781,79.30000305175781,81.30000305175781,54.87559509277344,47813000
台積電,2330.TW,2012-07-02,81.5,83.69999694824219,81.5,83.30000305175781,56.22556686401367,61179000
台積電,2330.TW,2012-07-03,83.5999984741211,84.9000015258789,83.4000015258789,84.19999694824219,56.8330192565918,59905000
台積電,2330.TW,2012-07-04,82.0999984741211,82.0999984741211,81.19999694824219,81.19999694824219,56.83266067504883,38922000
台積電,2330.TW,2012-07-05,82.0,82.0,80.69999694824219,81.0,56.692684173583984,26863000
台積電,2330.TW,2012-07-06,81.0,81.0,80.0999984741211,80.9000015258789,56.622703552246094,38090000
台積電,2330.TW,2012-07-09,79.9000015258789,80.30000305175781,79.5999984741211,80.0,55.992759704589844,45026000
台積電,2330.TW,2012-07-10,79.4000015258789,79.9000015258789,78.5999984741211,79.0999984741211,55.36285400390625,33429000
台積電,2330.TW,2012-07-11,78.0999984741211,78.30000305175781,77.4000015258789,78.0999984741211,54.6629524230957,58592000
台積電,2330.TW,2012-07-12,77.5,77.5,75.69999694824219,75.69999694824219,52.983158111572266,68200000
台積電,2330.TW,2012-07-13,74.9000015258789,76.0,74.5,75.80000305175781,53.053165435791016,51423000
台積電,2330.TW,2012-07-16,76.30000305175781,76.30000305175781,75.5,75.5,52.843170166015625,35444000
台積電,2330.TW,2012-07-17,74.5,75.19999694824219,74.5,74.80000305175781,52.353233337402344,51636000
台積電,2330.TW,2012-07-18,75.0,75.30000305175781,74.80000305175781,74.80000305175781,52.353233337402344,37193000
台積電,2330.TW,2012-07-19,76.80000305175781,78.0,76.80000305175781,77.5,54.24302291870117,61961000
台積電,2330.TW,2012-07-20,76.4000015258789,77.0,76.19999694824219,76.69999694824219,53.683067321777344,48352000
台積電,2330.TW,2012-07-23,75.0999984741211,75.0999984741211,73.80000305175781,74.30000305175781,52.0032844543457,57404000
台積電,2330.TW,2012-07-24,74.30000305175781,74.80000305175781,74.19999694824219,74.80000305175781,52.353233337402344,39904000
台積電,2330.TW,2012-07-25,75.0,75.19999694824219,74.4000015258789,74.5999984741211,52.213260650634766,52097000
台積電,2330.TW,2012-07-26,75.69999694824219,76.69999694824219,75.19999694824219,76.30000305175781,53.403114318847656,46806000
台積電,2330.TW,2012-07-27,77.9000015258789,79.4000015258789,77.19999694824219,79.30000305175781,55.502838134765625,72384000
台積電,2330.TW,2012-07-30,80.0,80.4000015258789,78.80000305175781,79.0,55.29287338256836,37840000
台積電,2330.TW,2012-07-31,78.5,81.0,78.5,81.0,56.692684173583984,67536000
台積電,2330.TW,2012-08-01,80.0999984741211,80.5,79.4000015258789,80.0,55.992759704589844,35881000
台積電,2330.TW,2012-08-02,80.0,80.0,80.0,80.0,55.992759704589844,0
台積電,2330.TW,2012-08-03,79.5,80.0999984741211,79.19999694824219,79.80000305175781,55.8527946472168,46567000
台積電,2330.TW,2012-08-06,80.9000015258789,81.5,80.69999694824219,80.9000015258789,56.622703552246094,58403000
台積電,2330.TW,2012-08-07,81.30000305175781,81.4000015258789,80.69999694824219,81.4000015258789,56.972652435302734,40024000
台積電,2330.TW,2012-08-08,81.9000015258789,81.9000015258789,80.0999984741211,80.5,56.342716217041016,39881000
台積電,2330.TW,2012-08-09,81.30000305175781,82.30000305175781,81.30000305175781,82.30000305175781,57.602569580078125,54211000
台積電,2330.TW,2012-08-10,82.30000305175781,82.4000015258789,81.19999694824219,82.0,57.39258575439453,29859000
台積電,2330.TW,2012-08-13,83.80000305175781,83.80000305175781,82.5,82.69999694824219,57.88253402709961,30234000
台積電,2330.TW,2012-08-14,83.0,83.80000305175781,82.80000305175781,83.19999694824219,58.23249816894531,33268000
台積電,2330.TW,2012-08-15,83.69999694824219,83.69999694824219,82.5,83.0,58.09250259399414,27260000
台積電,2330.TW,2012-08-16,83.0,83.4000015258789,82.5,82.9000015258789,58.022518157958984,27999000
台積電,2330.TW,2012-08-17,83.0,83.19999694824219,82.0,82.0,57.39258575439453,27049000
台積電,2330.TW,2012-08-20,82.69999694824219,82.69999694824219,81.9000015258789,82.4000015258789,57.67257308959961,20997000
台積電,2330.TW,2012-08-21,82.69999694824219,83.9000015258789,82.69999694824219,83.5999984741211,58.5124397277832,36814000
台積電,2330.TW,2012-08-22,83.0999984741211,83.4000015258789,81.9000015258789,82.4000015258789,57.67257308959961,33548000
台積電,2330.TW,2012-08-23,82.4000015258789,82.80000305175781,82.19999694824219,82.69999694824219,57.88253402709961,22336000
台積電,2330.TW,2012-08-24,82.30000305175781,82.30000305175781,81.69999694824219,82.0,57.39258575439453,25460000
台積電,2330.TW,2012-08-27,82.9000015258789,83.5,82.4000015258789,83.0,58.09250259399414,25691000
台積電,2330.TW,2012-08-28,82.30000305175781,83.4000015258789,82.0,82.4000015258789,57.67257308959961,31760000
台積電,2330.TW,2012-08-29,82.5999984741211,83.0,82.0999984741211,82.69999694824219,57.88253402709961,18411000
台積電,2330.TW,2012-08-30,82.30000305175781,83.19999694824219,82.30000305175781,82.69999694824219,57.88253402709961,45455000
台積電,2330.TW,2012-08-31,82.4000015258789,83.30000305175781,82.4000015258789,83.30000305175781,58.302494049072266,13487000
台積電,2330.TW,2012-09-03,83.5,83.9000015258789,82.80000305175781,83.9000015258789,58.722434997558594,20728000
台積電,2330.TW,2012-09-04,84.0,84.0,83.5,84.0,58.792415618896484,21632000
台積電,2330.TW,2012-09-05,83.0,83.30000305175781,81.9000015258789,82.0,57.39258575439453,43274000
台積電,2330.TW,2012-09-06,82.80000305175781,82.80000305175781,81.0,81.0999984741211,56.76268005371094,25755000
台積電,2330.TW,2012-09-07,83.0,83.9000015258789,82.80000305175781,83.80000305175781,58.65242385864258,44441000
台積電,2330.TW,2012-09-10,83.30000305175781,83.5999984741211,83.19999694824219,83.5,58.44246292114258,16875000
台積電,2330.TW,2012-09-11,84.19999694824219,84.69999694824219,84.0,84.4000015258789,59.07238006591797,31566000
台積電,2330.TW,2012-09-12,84.5,84.9000015258789,84.5,84.5,59.14236068725586,37428000
台積電,2330.TW,2012-09-13,84.5,85.0,84.5,85.0,59.492332458496094,29565000
台積電,2330.TW,2012-09-14,85.5999984741211,86.5,85.5,86.5,60.54218292236328,51715000
台積電,2330.TW,2012-09-17,86.9000015258789,87.0,85.80000305175781,86.5,60.54218292236328,24786000
台積電,2330.TW,2012-09-18,86.5,86.5,85.4000015258789,85.69999694824219,59.98225784301758,35483000
台積電,2330.TW,2012-09-19,85.9000015258789,86.4000015258789,85.0999984741211,86.0,60.19223403930664,41915000
台積電,2330.TW,2012-09-20,86.0,86.0,85.0999984741211,85.30000305175781,59.702301025390625,24807000
台積電,2330.TW,2012-09-21,86.0,86.5,85.30000305175781,85.69999694824219,59.98225784301758,50990000
台積電,2330.TW,2012-09-24,85.69999694824219,86.4000015258789,85.0999984741211,86.0999984741211,60.262210845947266,30299000
台積電,2330.TW,2012-09-25,85.80000305175781,86.19999694824219,85.69999694824219,85.9000015258789,60.12223434448242,35885000
台積電,2330.TW,2012-09-26,85.4000015258789,86.4000015258789,85.0,86.4000015258789,60.47218704223633,36796000
台積電,2330.TW,2012-09-27,86.80000305175781,87.80000305175781,86.19999694824219,87.5999984741211,61.31209182739258,53924000
台積電,2330.TW,2012-09-28,88.5999984741211,89.80000305175781,88.5,89.80000305175781,62.851890563964844,58535000
台積電,2330.TW,2012-10-01,89.19999694824219,89.19999694824219,88.30000305175781,88.9000015258789,62.22196960449219,38119000
台積電,2330.TW,2012-10-02,89.19999694824219,89.80000305175781,88.9000015258789,89.5999984741211,62.71190643310547,23575000
台積電,2330.TW,2012-10-03,89.5999984741211,89.9000015258789,89.30000305175781,89.80000305175781,62.851890563964844,26330000
台積電,2330.TW,2012-10-04,89.9000015258789,90.5999984741211,89.5,90.5999984741211,63.41182327270508,36462000
台積電,2330.TW,2012-10-05,91.0,91.30000305175781,90.4000015258789,91.0,63.69179153442383,35197000
台積電,2330.TW,2012-10-08,91.0,91.0,89.0,89.0999984741211,62.361942291259766,38011000
台積電,2330.TW,2012-10-09,87.19999694824219,88.5,87.0999984741211,87.0999984741211,60.96212387084961,60022000
台積電,2330.TW,2012-10-11,85.0999984741211,85.69999694824219,84.80000305175781,85.5,59.84227752685547,74170000
